3.707375900572089478e+01 -8.282107834531890589e+00
3.703649267411496737e+01 -8.944813402594645524e+00
3.707451984980593096e+01 -8.307291182576497235e+00
3.707460999246268329e+01 -8.307643208351290554e+00
3.707470597585984962e+01 -8.307764437393615253e+00
3.707493489077438653e+01 -8.307416852930931128e+00
3.707501838475252498e+01 -8.308207451753391481e+00
3.707570189075333644e+01 -8.276980473479845557e+00
3.707582716677450918e+01 -8.276652721238249910e+00
3.707598222997123116e+01 -8.276573277186056288e+00
3.707855561325876437e+01 -8.267644006731208250e+00
3.707985844605506998e+01 -8.667908996871462435e+00
3.700636855262739999e+01 -7.908249440893871274e+00
3.708010191888619289e+01 -8.667190547330021033e+00
3.708007665181757773e+01 -8.666693563020105628e+00
3.704762386262708418e+01 -7.822789384362660137e+00
3.708045343965096663e+01 -8.671607872886854196e+00
3.708245944796983196e+01 -8.232358411830148270e+00
3.708244576039984963e+01 -8.234314456246227820e+00
3.708257013047945350e+01 -8.232334618983321306e+00
3.708270612708783176e+01 -8.231450145326881795e+00
3.708265317236867276e+01 -8.231040544755643396e+00
3.708164384573372274e+01 -8.673582835716958428e+00
3.708165459934501484e+01 -8.672550743294122455e+00
3.708288629198742115e+01 -8.236328535370695647e+00
3.708303075682120209e+01 -8.231431107527333424e+00
3.708205288150567469e+01 -8.736988319427576144e+00
3.708432161853394149e+01 -8.228674549435082142e+00
3.708436145098553993e+01 -8.228927814563693488e+00
3.708331085160646978e+01 -8.666921677580145200e+00
3.708449689529116711e+01 -8.229079218446807786e+00
3.708322509855111804e+01 -8.666564020218904929e+00
3.708468058344254814e+01 -8.228481665155854330e+00
3.708480271849774823e+01 -8.228794802154181909e+00
3.708528926093596567e+01 -8.216515982546802377e+00
3.708466025851546988e+01 -8.666194245690054032e+00
3.708589477991039018e+01 -8.666539749585719932e+00
3.708674604929594665e+01 -8.440349165839998946e+00
3.708611007040273932e+01 -8.666146990234022240e+00
3.708633546363302003e+01 -8.666092766919591739e+00
3.701470225455096852e+01 -8.916089552066029711e+00
3.701511991075184937e+01 -8.915690083234743213e+00
3.701547650502707398e+01 -8.916674165995642554e+00
3.701594497620214952e+01 -8.920091738842021556e+00
3.701569087327625596e+01 -8.917525326017340603e+00
3.701624731753685893e+01 -8.919871724801733848e+00
3.701597891616167857e+01 -8.918740442435437288e+00
3.701731310440245437e+01 -8.917113663212150598e+00
3.701846597703101338e+01 -8.986542524584368863e+00
3.702024489386295159e+01 -8.914428079885013290e+00
3.702286693381692118e+01 -8.907367670057629638e+00
3.702222135538523418e+01 -8.997360713074050054e+00
3.702310959718562344e+01 -8.907765507617193990e+00
3.702361595036207120e+01 -8.906270508454984025e+00
3.702997932682572468e+01 -8.992147367922777690e+00
3.701467151574688330e+01 -7.836021895209230870e+00
3.705170734279793976e+01 -8.981202462522533736e+00
3.705461651765601516e+01 -8.980604711787878003e+00
3.705512223650008963e+01 -8.981651802778911176e+00
3.705535217318759322e+01 -8.980440958123823592e+00
3.705549734778426085e+01 -8.981162790148545128e+00
3.705656016835393984e+01 -8.980102125462499529e+00
3.705676421478491278e+01 -8.979262342467983160e+00
3.705698173932477602e+01 -8.979530118475976153e+00
3.705735920418494089e+01 -8.979671014473149526e+00
3.705822294284646290e+01 -8.977061556452355262e+00
3.702419688375233164e+01 -7.970097862771515551e+00
3.706158959282740284e+01 -8.973250342423295223e+00
3.706155375284952669e+01 -8.973636530317465443e+00
3.707190607439435581e+01 -8.287385586224784717e+00
3.707180582923183465e+01 -8.298265637466391453e+00
3.707211588360483034e+01 -8.285900716767356400e+00
3.707225659370750037e+01 -8.286846642307862609e+00
3.707233912493452976e+01 -8.285135496174479641e+00
3.707242320440223438e+01 -8.290230231711596787e+00
3.704086694768942323e+01 -7.869475090012782559e+00
3.707264351260965185e+01 -8.290952838165059902e+00
3.707312250173439594e+01 -8.296662491656286775e+00
3.707321295797040506e+01 -8.282597452773481805e+00
3.707367469335244436e+01 -8.278760736834234635e+00
3.708701437495736997e+01 -8.667207230161869447e+00
3.708734562342447560e+01 -8.667243172918837502e+00
3.708851229264454474e+01 -8.414637245360962581e+00
3.708862765090503899e+01 -8.415294773405083362e+00
3.708822073016165888e+01 -8.667194311753796399e+00
3.708838595881990585e+01 -8.668239208347806368e+00
3.708967229247300423e+01 -8.401576173356666288e+00
3.708911503125859355e+01 -8.667827388887744178e+00
3.708962719692505772e+01 -8.668675414203713459e+00
3.709053066926056630e+01 -8.396196764589475947e+00
3.709166029596166680e+01 -8.394105458304435885e+00
3.709096133142397633e+01 -8.668793527653567921e+00
3.709168036039500294e+01 -8.668547034751286517e+00
3.709213287222267752e+01 -8.666205689379145483e+00
3.709246730843149464e+01 -8.668227937600242683e+00
3.709266474165070093e+01 -8.666973688109260721e+00
3.709273967386740622e+01 -8.667777793177327439e+00
3.709282551922164117e+01 -8.667453677169756787e+00
3.709290954805328511e+01 -8.667330687901584341e+00
3.709531206108852786e+01 -8.666884627950780740e+00
3.709569909969312107e+01 -8.666202520756232985e+00
3.709814287002054556e+01 -8.667800466342127308e+00
3.709818329326643038e+01 -8.667749240322494941e+00
3.709818718733676235e+01 -8.667980861620275590e+00
3.709830271389906642e+01 -8.667991025287067330e+00
3.709833323154839491e+01 -8.667924670569101764e+00
3.709741178118711247e+01 -8.953869929757484414e+00
3.709777558286155141e+01 -8.953858996935567305e+00
3.709775812111811177e+01 -8.954160005503656095e+00
3.709790407383970745e+01 -8.954421907393760094e+00
3.710041642666122641e+01 -8.504093951101403093e+00
3.709812910186174406e+01 -8.954633238458308497e+00
3.710042060614004100e+01 -8.503153493895393211e+00
3.710103314149888831e+01 -8.505718433438948622e+00
3.710437409841145495e+01 -8.516952487766163316e+00
3.710575374629226530e+01 -8.516431532806539195e+00
3.706214332156358893e+01 -8.019030346132186793e+00
3.709714352279055305e+01 -7.663254167778345227e+00
3.709078552544164609e+01 -8.105138550202129366e+00
3.709593948542896413e+01 -8.229641627310968488e+00
3.709711451860253106e+01 -8.745242422870115107e+00
3.708192670459180817e+01 -7.784577763762136726e+00
3.711461259915680699e+01 -8.365072724090586220e+00
3.711762980734952322e+01 -8.514205559789363775e+00
3.708795603982157729e+01 -7.891301625733020408e+00
3.711299006479282525e+01 -8.804811037391536033e+00
3.711614435529246947e+01 -8.295999616871938542e+00
3.711144013730523739e+01 -7.957233298148791434e+00
3.711553034377126181e+01 -8.443294447576302986e+00
3.712809302751459484e+01 -8.226489706857563533e+00
3.712208980182282403e+01 -8.394560522481363307e+00
3.711281723401182120e+01 -8.686973295140511198e+00
3.709636133374622347e+01 -8.831352500236985037e+00
3.716040164779284538e+01 -8.907338128990904380e+00
3.709640508790235458e+01 -8.900538837877936871e+00
3.714119286350485538e+01 -8.581999031087917729e+00
3.717113633408630591e+01 -8.906739847457751935e+00
3.717147726775672112e+01 -8.906457512644680108e+00
3.717136710076172079e+01 -8.906155142354004184e+00
3.717169875151194702e+01 -8.906205627063107144e+00
3.717216875646222007e+01 -8.906421056032037598e+00
3.717226008457472375e+01 -8.906422222082268192e+00
3.717400484431015428e+01 -8.910134590269450428e+00
3.717415321934041827e+01 -8.909823632823831829e+00
3.717419378199807767e+01 -8.908092451875655016e+00
3.717451171343653726e+01 -8.909307133355181207e+00
3.714126758742440870e+01 -7.999725288381526411e+00
3.711227380578667834e+01 -7.720001810069107684e+00
3.717638400247337671e+01 -8.912273012721536602e+00
3.717666171094550975e+01 -8.911359713898914237e+00
3.717747751527445388e+01 -8.911885541718469028e+00
3.714356293820126353e+01 -8.488161044762779994e+00
3.717766298818129656e+01 -8.911645228896908577e+00
3.717834201062599675e+01 -8.910618105628234531e+00
3.717818028635117855e+01 -8.911132277033434690e+00
3.718454677678444398e+01 -8.913189501307490659e+00
3.949748940602898983e+01 -8.859969748569211490e+00
3.947638908081552955e+01 -8.539343576195078001e+00
3.950870972381306956e+01 -8.723595797068332658e+00
3.950303381912854661e+01 -8.091024581017437711e+00
3.952305778797081359e+01 -8.318393002809997938e+00
3.951997144815288721e+01 -9.119095740819957996e+00
3.951277302758217047e+01 -8.390468509558424159e+00
3.950954028998111767e+01 -8.958456891376021858e+00
3.952099419848178741e+01 -8.609688112826315631e+00
3.948347743343160943e+01 -7.771750737087963934e+00
3.950851152532408861e+01 -8.778870083201059771e+00
3.949945850993113083e+01 -8.195109064965155454e+00
3.953136162259312414e+01 -8.676107277338395818e+00
3.951483365024799355e+01 -7.930682750644788115e+00
3.953432166022263061e+01 -8.449600263797387711e+00
3.954587830585060715e+01 -8.717537988390178683e+00
3.954247881280542742e+01 -8.155506824965211621e+00
3.952414231165181491e+01 -8.486975645410426594e+00
3.952741072166764269e+01 -9.042418276615586947e+00
3.955543160130991254e+01 -8.993084595836286610e+00
3.954505214684402858e+01 -8.840026157222187209e+00
3.955449158012584832e+01 -9.023328376804778728e+00
3.952345122610066142e+01 -7.480680341937170574e+00
3.954617062369968750e+01 -8.259030834526464915e+00
3.954906465285388606e+01 -8.917807296473256429e+00
3.955842739434479682e+01 -8.350917428355002059e+00
3.971940456483512349e+01 -8.287217585604803816e+00
3.966841879243504110e+01 -8.146927756639902540e+00
3.971275497694656309e+01 -8.527550298630904635e+00
3.968206000875869677e+01 -7.678683530079475794e+00
3.970397269847823907e+01 -8.608005785283813438e+00
3.969692668752176701e+01 -7.554529051427109287e+00
3.968797686852914808e+01 -8.895672778174620987e+00
3.967955082250334442e+01 -9.002048866606356725e+00
3.971558769893556473e+01 -8.845271959621985758e+00
3.970195087506299103e+01 -8.003451914863770611e+00
3.971119848478884506e+01 -8.405940505223547632e+00
3.972733554989749649e+01 -8.158978943188888167e+00
3.971665696745668583e+01 -8.783991275985711056e+00
3.973374900102654550e+01 -8.362063705427164706e+00
3.973357367717798638e+01 -8.657843870387994301e+00
